Country Name,Country Code,school_enrl_1960,school_enrl_1961,school_enrl_1962,school_enrl_1963,school_enrl_1964,school_enrl_1965,school_enrl_1966,school_enrl_1967,school_enrl_1968,school_enrl_1969,school_enrl_1970,school_enrl_1971,school_enrl_1972,school_enrl_1973,school_enrl_1974,school_enrl_1975,school_enrl_1976,school_enrl_1977,school_enrl_1978,school_enrl_1979,school_enrl_1980,school_enrl_1981,school_enrl_1982,school_enrl_1983,school_enrl_1984,school_enrl_1985,school_enrl_1986,school_enrl_1987,school_enrl_1988,school_enrl_1989,school_enrl_1990,school_enrl_1991,school_enrl_1992,school_enrl_1993,school_enrl_1994,school_enrl_1995,school_enrl_1996,school_enrl_1997,school_enrl_1998,school_enrl_1999,school_enrl_2000,school_enrl_2001,school_enrl_2002,school_enrl_2003,school_enrl_2004,school_enrl_2005,school_enrl_2006,school_enrl_2007,school_enrl_2008,school_enrl_2009,school_enrl_2010,school_enrl_2011,school_enrl_2012,school_enrl_2013,school_enrl_2014,school_enrl_2015
Bhutan,BTN,,,,,,,,,,,0.0523100011051,0.227750003338,0.205750003457,,0.28626999259,,,0.372240006924,,,,,,0.449169993401,0.462309986353,,,,,,,,,,,,,,0.816619992256,0.833729982376,0.854950010777,0.880230009556,,,,0.942870020866,0.961120009422,0.971700012684,0.989220023155,1.01200997829,1.02007997036,1.02529001236,1.03210997581,1.0342400074,1.03717005253,
Botswana,BWA,,,,,,,,,,,1.10694003105,1.12010002136,1.13276004791,1.16161000729,1.18612003326,1.20774996281,1.22049999237,1.22802996635,1.22431004047,1.22427999973,1.20562005043,1.18621003628,,1.15210998058,1.12774002552,1.11043000221,1.08332002163,1.07158005238,1.06950998306,1.07023000717,1.08034002781,1.08703005314,1.07448995113,1.05735003948,1.04157996178,1.03545999527,,,1.02395999432,1.02223002911,1.02070999146,1.01467001438,1.01287996769,1.01280999184,1.00510001183,1.00144994259,1.00537002087,1.00215995312,1.01278996468,,,,,,,
Central African Republic,CAF,,,,,,,,,,,,0.460399985313,0.461039990187,0.468659996986,,,0.513000011444,0.502380013466,0.499489992857,0.507860004902,0.544499993324,0.534129977226,0.52568000555,,,,0.581979990005,0.574829995632,0.571709990501,0.580449998379,0.590979993343,0.605390012264,0.619700014591,,,,,,,,,0.659070014954,,,,,,,,0.68601000309,,0.693679988384,0.700969994068,,,
Canada,CAN,,,,,,,,,,,,0.99007999897,0.991379976273,0.993770003319,1.00083994865,0.999270021915,1.00726997852,1.00799000263,1.00957000256,1.01022994518,1.01274001598,1.01163005829,0.998660027981,0.988290011883,0.98746997118,0.98870998621,0.989289999008,0.990149974823,0.991770029068,0.992749989033,1.00018000603,0.994329988956,0.992190003395,0.989910006523,0.99007999897,0.993560016155,0.993690013885,,0.996299982071,1.00927996635,1.01045000553,,,,,0.984220027924,0.985790014267,0.985780000687,0.98611998558,0.987749993801,0.989310026169,0.992009997368,1.0032800436,1.00594997406,,
Central Europe and the Baltics,CEB,,,,,,,,,,,0.984759986401,0.98574000597,0.987959980965,0.99181997776,0.990710020065,0.992969989777,0.99279999733,0.994629979134,0.994149982929,0.99453997612,0.994499981403,0.99603998661,0.997829973698,0.997879981995,0.996599972248,0.997479975224,0.99838000536,1.00628995895,1.00730001926,0.995150029659,0.993149995804,1.00028002262,1.01004004478,1.00252997875,1.00443994999,1.00928997993,1.0067499876,1.00113999844,1.00092995167,0.999759972095,0.997520029545,0.996580004692,0.994449973106,0.991219997406,1.00107002258,0.996879994869,0.995000004768,0.994260013103,0.994239985943,0.995159983635,0.993030011654,0.990419983864,0.991500020027,0.987569987774,0.989019989967,
Switzerland,CHE,,,,,,,,,,,,,,,,,,,0.928780019283,0.93739002943,0.941330015659,0.942460000515,0.943520009518,0.945159971714,0.945320010185,0.947210013866,0.948889970779,0.953719973564,0.957520008087,0.963339984417,0.965420007706,0.969799995422,0.972299993038,0.955489993095,0.960929989815,0.963660001755,0.968050003052,,0.956160008907,0.960820019245,0.967220008373,0.974730014801,0.971669971943,0.969850003719,0.964640021324,0.966949999332,0.967310011387,0.969600021839,0.972000002861,0.975059986115,0.981440007687,0.983770012856,0.983030021191,0.985180020332,0.983359992504,0.979330003262
Channel Islands,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,,,,,,,,,,,1.01171004772,1.00327003002,1.00200998783,1.00782001019,1.01208996773,1.00870001316,1.01756000519,1.01004004478,1.00739002228,1.00953996181,1.00650000572,1.01195001602,0.989719986916,0.994939982891,0.991630017757,0.99428999424,0.991869986057,,,0.996119976044,0.998470008373,0.983780026436,0.986429989338,0.994840025902,,,,,0.985589981079,0.98584997654,0.98277002573,,0.98435997963,0.98338997364,0.973789989948,0.975220024586,0.980719983578,0.982270002365,0.982339978218,0.985970020294,0.998109996319,0.998449981213,1.00199997425,0.992060005665,0.992169976234,0.991100013256
China,CHN,,,,,,,,,,,,,,,,,0.820949971676,0.826030015945,0.830429971218,0.818139970303,0.811930000782,0.794960021973,0.781050026417,0.777599990368,0.781610012054,0.787349998951,0.808610022068,0.82652002573,0.833180010319,0.842589974403,0.848399996758,0.860159993172,0.873790025711,0.881120026112,0.902469992638,0.917159974575,0.931280016899,0.941820025444,,,,0.971449971199,,0.971300005913,,,0.992269992828,0.99443000555,0.998660027981,1.00424003601,0.989409983158,0.99292999506,0.998030006886,1.00740003586,1.0111399889,1.01348996162
Cote d'Ivoire,CIV,,,,,,,,,,,,0.535489976406,0.543579995632,0.550520002842,0.554960012436,,,,,,,0.622590005398,,0.635330021381,0.645020008087,,,,,,,,,,,,,,,0.692920029163,,,,,,,,,,,,,,,0.820070028305,0.830150008202
Cameroon,CMR,,,,,,,,,,,,0.710150003433,0.730459988117,0.737990021706,0.748899996281,0.751510024071,0.762539982796,0.770299971104,0.773859977722,0.784210026264,0.789290010929,0.788950026035,0.79390001297,0.793259978294,0.796589970589,0.797460019588,0.803529977798,0.809710025787,0.81375002861,0.81682997942,0.821300029755,0.828069984913,0.871079981327,,,0.846669971943,,0.85365998745,0.805620014668,0.825779974461,,0.852949976921,0.800019979477,0.847559988499,0.840600013733,0.826070010662,0.827740013599,0.837710022926,0.842429995537,0.856199979782,,0.861549973488,0.869279980659,,0.876699984074,0.882899999619
"Congo, Dem. Rep.",COD,,,,,,,,,,,,0.553229987621,0.574899971485,0.590699970722,0.618749976158,0.608749985695,0.612999975681,0.620890021324,0.619130015373,0.621540009975,0.633319973946,0.645529985428,0.654940009117,0.667959988117,0.681620001793,0.603410005569,0.606140017509,0.704879999161,0.679139971733,,,,0.698469996452,0.706589996815,0.672919988632,0.670210003853,,,,,,,,,,,,0.739849984646,0.763949990273,0.774330019951,0.787810027599,0.788980007172,0.801110029221,0.827759981155,0.828830003738,
"Congo, Rep.",COG,,,,,,,,,,,,0.738860011101,0.759509980679,0.774200022221,0.769779980183,0.784290015697,0.793529987335,0.802489995956,0.825250029564,0.831470012665,0.83815997839,0.85961997509,0.861639976501,,0.866869986057,0.88924998045,0.897019982338,0.875720024109,0.911679983139,0.898310005665,0.887239992619,,0.887669980526,,,,0.878780007362,,,,,,0.885290026665,0.860000014305,0.909929990768,,,,,,,,1.00244998932,,,
Colombia,COL,,,,,,,,,,,1.02697002888,1.03096997738,1.03529000282,1.03813004494,1.04481005669,1.04202997684,1.0399800539,1.03752994537,1.03945994377,1.03775000572,1.03276002407,1.03507995605,1.03075003624,1.06562995911,1.01767003536,1.02970004082,1.03103005886,1.01891994476,1.01961994171,1.02029001713,,1.07578003407,1.10473001003,1.07219994068,,1.0530500412,1.01733994484,,1.02820003033,1.04348003864,1.03794002533,,1.03671002388,,1.0385799408,1.03481996059,1.04252994061,1.0463000536,1.04366004467,1.04635000229,1.03842997551,1.02692997456,1.02672994137,1.0269600153,1.02277004719,1.01944994926
Comoros,COM,,,,,,,,,,,,0.457480013371,,0.497630000114,,,,,,,,0.680249989033,,,,,0.731750011444,0.765850007534,,,,,,,,,,,,0.844789981842,,,0.828880012035,0.826870024204,0.848039984703,,,,,,,,,0.975290000439,0.979770004749,
Cabo Verde,CPV,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.964100003242,0.983340024948,0.992200016975,0.994620025158,,,,0.978940010071,,,,,,,1.00903999805,1.00393998623,1.01382005215,1.01832997799,1.0250300169,1.04998004436,1.05381000042,1.01768004894,1.04033994675,1.04460000992,1.04192996025,1.04526996613,1.03760004044,1.0296599865,1.02559995651
Costa Rica,CRI,,,,,,,,,,,0.999580025673,1.00329995155,1.00955998898,1.01461005211,1.00882995129,1.01300001144,1.01506996155,1.01787996292,,1.01680004597,1.01850998402,1.00996994972,1.00998997688,1.00484001637,0.99554002285,0.997049987316,0.992139995098,0.990469992161,0.990530014038,0.988319993019,0.994690001011,1.0005300045,1.00120997429,1.00668001175,1.00745999813,1.00985002518,1.01400005817,1.01300001144,1.0092600584,1.00591003895,1.00055003166,1.0084400177,0.999260008335,,1.00097000599,1.00062000751,1.0051599741,1.00234997272,1.00673997402,1.00806999207,1.00733995438,1.00835001469,1.00996005535,1.02126002312,1.02201998234,1.0167299509
Caribbean small states,CSS,,,,,,,,,,,1.00626003742,1.00834000111,1.01342999935,1.0146600008,1.01209998131,1.02669000626,1.03775000572,1.02461004257,1.02512001991,1.02446997166,1.03266000748,1.03225004673,1.02455997467,1.02377998829,1.02272999287,1.0239200592,1.02952003479,1.0157699585,1.02100002766,1.02630996704,1.0242099762,1.0160599947,1.00689005852,1.00048995018,1.00295996666,1.00407004356,1.01054000854,1.016299963,1.01416003704,1.01475000381,1.01443004608,1.0114300251,1.01859998703,1.0130200386,1.00903999805,1.01025998592,1.01247000694,1.01382005215,1.01354002953,1.00513994694,1.01811003685,1.02077996731,1.02148997784,1.01497995853,1.01777005196,
Cuba,CUB,,,,,,,,,,,,,0.986580014229,0.978940010071,0.974399983883,0.97000002861,,,0.985210001469,0.993830025196,0.988919973373,0.993139982224,0.996339976788,1.00463998318,0.994440019131,0.992850005627,1.00176000595,1.00278997421,1.01358997822,1.0331799984,1.04742002487,1.0612000227,1.0705499649,1.0542999506,1.04057002068,1.04083001614,0.994229972363,1.01663994789,,0.996559977531,0.990419983864,0.995549976826,0.974290013313,0.973869979382,0.992190003395,0.99713999033,1.00336003304,0.997929990292,0.999230027199,1.00134003162,1.00055003166,1.00209999084,1.01020002365,1.00552999973,0.995940029621,0.997969985008
Curacao,CUW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.985830008984,,
Cayman Islands,CYM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,,,,,,,,,,,,0.961579978466,0.968039989471,0.97431999445,0.979830026627,0.963440001011,0.974659979343,0.979040026665,0.990029990673,0.9988899827,1.01184999943,1.01073002815,1.02250003815,1.02551996708,1.02096998692,1.0193400383,1.01417005062,1.01756000519,1.01156997681,1.00880002975,1.01098001003,1.01181995869,1.0129699707,1.00917994976,1.00581002235,1.00364005566,1.00730001926,1.01171004772,,1.01295995712,1.01198005676,1.00583994389,1.01154005527,1.01032996178,1.01148998737,1.00908005238,1.00741994381,1.00611996651,1.00065004826,1.00186002254,1.00617003441,1.00434994698,1.00855004787,1.00329995155,1.00445997715,0.996190011501
Czech Republic,CZE,,,,,,,,,,,,1.02996003628,1.02968001366,1.02969002724,1.02994000912,1.03013002872,1.03050005436,1.03030002117,1.03049004078,1.03141999245,,,1.04668998718,1.04647994041,1.02832996845,1.02752995491,1.02698004246,1.10216999054,1.10451996326,0.965110003948,0.941619992256,0.981369972229,1.07965004444,1.0501999855,1.00946998596,1.02092003822,1.02143001556,1.02130997181,1.02814996243,1.02303004265,1.01056003571,1.01713001728,1.01409995556,1.01234996319,1.00524997711,1.00706005096,1.00865995884,1.00680994987,1.00610995293,1.00625002384,1.00215005875,0.999100029469,1.0008699894,1.00476002693,1.00302994251,1.00733995438
Germany,DEU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.987749993801,0.97457998991,0.978630006313,0.97978001833,0.981159985065,0.984399974346,0.983860015869,0.986240029335,0.989310026169,0.989589989185,0.987200021744,0.983720004559,0.982699990273,0.98138999939,0.978160023689,0.979939997196,0.978439986706,0.961480021477,0.963140010834,0.962650001049,0.960550010204,0.960709989071,0.959240019321,0.958230018616
Djibouti,DJI,,,,,,,,,,,,0.421420007944,,0.494399994612,0.526700019836,0.544130027294,0.518830001354,,,,,,0.714699983597,0.722180008888,0.718289971352,0.710210025311,0.705190002918,0.714609980583,0.723299980164,0.724990010262,,,0.714749991894,0.776849985123,0.766709983349,0.7554500103,0.746789991856,0.737990021706,,0.717859983444,0.714119970798,0.711419999599,0.72013002634,,0.758409976959,0.762250006199,0.76450997591,0.800909996033,0.806640028954,0.824079990387,,0.859309971333,0.838209986687,0.827369987965,0.842490017414,0.846459984779
Dominica,DMA,,,,,,,,,,,,,,1.07278001308,1.12741994858,1.12512004375,1.0928299427,1.14146995544,1.12490999699,1.1307400465,,,,,,,1.07085001469,1.06484997272,,,1.01848995686,,,,,,,,,1.12783002853,1.05666005611,1.04259002209,1.04902005196,1.05678999424,1.03691995144,1.03507995605,1.02436995506,1.01989996433,1.00314998627,1.03591001034,1.02971994877,1.02636003494,,,,0.982050001621
Denmark,DNK,,,,,,,,,,,,,,,,,,,0.990509986877,0.990480005741,0.987709999084,0.996089994907,0.998600006104,0.994690001011,0.995150029659,0.997789978981,1.00059998035,1.00240004063,1.00562000275,1.00609004498,1.01382005215,1.00819003582,1.00890004635,1.01353001595,1.01473999023,1.01716995239,1.01322996616,,1.02322995663,1.02897000313,1.02377998829,1.02702999115,1.02637004852,,1.02423000336,1.0187100172,1.01795995235,1.01697003841,1.01819002628,1.01259994507,1.00593996048,1.00549995899,1.00055003166,1.00577998161,1.01262998581,1.01373004913
Dominican Republic,DOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04346001148,1.04742002487,1.04012000561,,1.07098996639,,1.02679002285,1.03697001934,,1.03619003296,1.02969002724,0.965550005436,0.973500013351,0.990239977837,0.987999975681,0.989600002766,0.986989974976,0.986819982529
Algeria,DZA,,,,,,,,,,,,0.599039971828,0.623660027981,0.64048999548,0.647719979286,0.658060014248,0.667249977589,0.680899977684,0.691020011902,0.707639992237,0.719699978828,0.729340016842,0.73834002018,,0.756649971008,0.76736998558,0.78275001049,0.78966999054,0.797339975834,0.80852997303,0.81708997488,0.82949000597,0.842620015144,0.854409992695,0.87028002739,0.883530020714,0.895169973373,0.918370008469,,0.948939979076,0.964150011539,0.973789989948,0.979889988899,0.990289986134,0.995519995689,0.998820006847,1.00065004826,1.00031995773,0.98474997282,0.976880013943,0.990629971027,0.990960001945,,,,
East Asia & Pacific (excluding high income),EAP,,,,,,,,,,,,,,,,0.815029978752,0.841289997101,0.845170021057,0.847159981728,0.839739978313,0.83656001091,0.824869990349,0.818669974804,0.823019981384,0.827690005302,0.832870006561,0.847019970417,0.860480010509,0.866980016232,0.876850008965,0.882399976254,0.892539978027,0.90341001749,0.905939996243,0.922169983387,0.929979979992,0.938269972801,0.945349991322,0.952799975872,0.962530016899,0.967949986458,0.972130000591,0.971780002117,0.973689973354,0.980910003185,0.985109984875,0.98883998394,0.989199995995,0.992039978504,0.994790017605,0.991050004959,0.993650019169,0.995079994202,0.995840013027,0.999130010605,
Early-demographic dividend,EAR,,,,,,,,,,,0.678369998932,0.679480016232,0.684239983559,0.688019990921,0.689660012722,0.700200021267,0.708010017872,0.711660027504,0.715610027313,0.723410010338,0.727540016174,0.735880017281,0.738799989223,0.749759972095,0.74998998642,0.758159995079,0.767279982567,0.773339986801,0.782060027122,0.78396999836,0.789929986,0.800979971886,0.80827999115,0.81819999218,0.826210021973,0.82950001955,0.833220005035,0.845260024071,0.854200005531,0.86619001627,0.872080028057,0.879939973354,0.890649974346,0.927779972553,0.930199980736,0.937640011311,0.94458001852,0.952809989452,0.965789973736,0.977370023727,0.982299983501,0.987529993057,0.989380002022,1.01531004906,1.01584005356,
