Country Name,Country Code,BBsubs_1960,BBsubs_1961,BBsubs_1962,BBsubs_1963,BBsubs_1964,BBsubs_1965,BBsubs_1966,BBsubs_1967,BBsubs_1968,BBsubs_1969,BBsubs_1970,BBsubs_1971,BBsubs_1972,BBsubs_1973,BBsubs_1974,BBsubs_1975,BBsubs_1976,BBsubs_1977,BBsubs_1978,BBsubs_1979,BBsubs_1980,BBsubs_1981,BBsubs_1982,BBsubs_1983,BBsubs_1984,BBsubs_1985,BBsubs_1986,BBsubs_1987,BBsubs_1988,BBsubs_1989,BBsubs_1990,BBsubs_1991,BBsubs_1992,BBsubs_1993,BBsubs_1994,BBsubs_1995,BBsubs_1996,BBsubs_1997,BBsubs_1998,BBsubs_1999,BBsubs_2000,BBsubs_2001,BBsubs_2002,BBsubs_2003,BBsubs_2004,BBsubs_2005,BBsubs_2006,BBsubs_2007,BBsubs_2008,BBsubs_2009,BBsubs_2010,BBsubs_2011,BBsubs_2012,BBsubs_2013,BBsubs_2014,BBsubs_2015
Togo,TGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0205833750085,0.0319165406679,0.0678009464465,0.431730725622,0.525917818446,0.624619143847,0.101437850357,0.1803168887,0.880069537598
Thailand,THA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00255751353239,,0.0180048057681,0.25315959771,0.847314439785,1.35624511101,1.95732619345,3.13180985396,3.95954061822,4.89719515205,5.8504274462,6.76648937985,7.7480392551,8.09247172232,9.24173747276
Tajikistan,TJK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000153148526964,,,,0.0512584332076,0.0502800452823,0.059081053297,0.061620546965,0.0642366776074,0.0674242320193,0.070664197156,0.0725417819853,0.0696833033231
Turkmenistan,TKM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00152515188988,0.00933929602194,0.0143395620186,0.0215404643497,0.027063960451,0.0343506730442,0.0433375898384,0.055829668891
Latin America & the Caribbean (IDA & IBRD countries),TLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0349752237991,0.141401084269,0.313474689779,0.476852583001,1.18136348001,1.55135007585,2.38502184773,3.63895031061,4.96945966839,5.95973821014,6.76356869807,8.12522799274,8.7581086352,9.40263092195,9.90193297056,10.6903483257
Timor-Leste,TLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000964248866204,0.0013443820858,0.00220968061076,0.00284868660813,0.0048276248279,0.0067603337891,0.0442589723085,0.0463198851267,0.0501690697651,0.0538548396652,0.061789476193,0.08920211829,0.0876633454652
Middle East & North Africa (IDA & IBRD countries),TMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0454235141909,,,0.343945879536,0.56120510273,0.831590451461,1.17192471313,1.59728551821,2.38090773709,3.20732244066,3.88558862011,5.11040006125,6.02603779632
Tonga,TON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0111018035384,0.0220681907093,0.33293792801,0.638866877971,0.622927266107,0.762545337231,0.700360379613,0.96565176666,1.05669657438,1.24337662835,1.42937460097,1.61408239416,1.70161275075,2.31060641668
South Asia (IDA & IBRD),TSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00466622406196,0.00758869342568,0.0129566332151,0.0222025269619,0.104274113662,0.171323609048,0.214212220462,0.359881974025,0.546190504733,0.778388779732,0.967313220247,1.07395040723,1.1282162681,1.28270711536,1.4417138736
Sub-Saharan Africa (IDA & IBRD countries),TSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0387976192321,,0.099128138895,0.112164409661,0.134152705347,0.161159806994,0.264595410219,0.249333206818,0.32094625333,0.376224073497,0.375137518074
Trinidad and Tobago,TTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0137745035505,0.0688544305178,0.328043156313,0.832965157028,1.58138457266,2.70915391896,6.49071859221,9.83404384666,12.261924034,12.926286605,15.059378409,15.8444500284,18.3554214851,19.972198646
Tunisia,TUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000266676622594,0.00263015643947,0.0285402099791,0.174832201678,0.43153495443,0.933586089532,2.18764254494,3.54751938979,4.53547507814,5.20184323123,4.84884709444,4.72862538722,4.48623307633,4.34278798296
Turkey,TUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0170280022259,0.0326118885367,0.302288815152,0.864575525388,2.34676170185,4.04172089208,6.84028132462,8.18174778118,9.05416790425,9.83976222313,10.3907863708,10.6341532607,11.8685140165,11.6913362366,12.3934423228
Tuvalu,TUV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.518349574953,1.54734887559,2.56884504727,2.76526013929,2.96281160605,1.01957585644,2.44225094128,4.5713124746,5.57809330629,7.08788983394,9.09642207398,10.0847115772
Tanzania,TZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00666848957604,0.0075058183236,0.00825395267421,0.0151627516687,0.0159189722251,0.0167966214643,0.0609820723968,0.0864845394001,0.114561256477,0.166675010268,0.202712538551
Uganda,UGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00295910836008,0.00407251129928,0.00605296402095,0.0150981162,0.0182568771831,0.0411919624007,0.101041127045,0.105651647808,0.110434383402,0.142099457572,0.180988330661
Ukraine,UKR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.275798089661,1.10942024088,1.71478117581,3.44372257801,4.12320743291,6.41877932396,6.92182457894,8.00566765468,8.83434034122,9.29352356064,11.8093480751
Upper middle income,UMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00884520914331,0.0463216346692,0.219102919674,0.621641792793,1.4486501651,2.19498738672,3.02736391665,4.18580507916,5.45201179553,6.78705844875,8.15177921887,9.97121860042,11.1823854624,12.1244060105,12.8811314236,16.2432606904
Uruguay,URY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.812317867804,1.45975150031,3.20045210267,4.9430502902,7.30183481253,9.44771667682,11.3745862226,13.9759999007,17.1023779377,21.6338299685,24.5784208824,26.266291195
United States,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.253871908952,0.978713138655,2.4841929863,4.44916865403,6.84932517717,9.47284105008,12.6409913968,17.1570148269,20.0163212348,23.6033992687,25.1518672385,25.8462343632,27.0689449699,28.0449997306,29.1377844423,30.0049320933,30.3208780936,31.0232011838
Uzbekistan,UZB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0107889479848,0.0213850259907,0.0317573055337,0.0327971591943,0.0719188419492,0.244086562657,0.323935675906,0.424930147606,0.524869754082,0.772824116023,1.05861242903,2.79779109372,6.01746917495
St. Vincent and the Grenadines,VCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.075007639667,1.00416088766,1.05765414894,1.21589506457,3.35359405604,5.15848238881,7.31074327113,8.57839095623,10.5328195224,11.4365692122,12.1153652715,12.4491419272,13.3524727309,13.4551206444,15.5064274873
"Venezuela, RB",VEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0183262943237,0.147307399977,0.308487274342,0.45352563003,0.800450822628,1.33278220746,1.97723633974,3.1017282112,3.96553565978,4.90342524798,5.76062974699,6.15457469121,6.79927832558,7.34555433219,7.7795089828,8.24498951864
British Virgin Islands,VGB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.9729485344,25.2690739448,26.3288856834,26.4703788095,21.8129212096,22.3828863525,24.3055555556
Virgin Islands (U.S.),VIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37364163134,2.75313636701,,5.538855073,6.94460051691,8.44832441566,8.55407869752,,,8.53442373883,8.52123754588,8.41861074215
Vietnam,VNM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00130348905497,0.0110134543502,0.0626364732461,0.247238741246,0.602429513354,1.49516249549,2.34516617944,3.6441940015,4.12063813612,4.26875445231,5.25946093369,5.62019088777,6.48369457829,8.13820993433
Vanuatu,VUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00753950701677,0.0112670536655,0.0281791044776,0.0442572698389,0.0590906404971,0.0887319319604,0.216606810985,0.211596324995,0.139384063066,0.125373086038,0.122644532625,1.76886655491,1.62834232705
World,WLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.841704164476,1.34923985075,1.98584441509,2.95923259005,3.67616416887,4.67980715141,5.39746487536,6.28936297815,7.13471522856,7.87931082241,9.03502656303,9.42812836425,9.85158261667,10.2665599055,11.6024048541
Samoa,WSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0178976923163,0.0361255613356,0.0541218182722,0.0713345039508,0.087220078062,0.108281358281,0.10751011939,,0.573882015364,0.650305717227,1.05353149387,1.07851864119
Kosovo,XKX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00743805965751,0.0134596771594,0.0519304875489,0.119795954316,0.242919077582,0.369019771025,0.467726727098,0.701396659767,1.05214074382,1.36171532556,1.54689120687
South Africa,ZAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00577858297367,0.0433399216216,0.126174938398,0.342674412392,0.685029417495,0.762054093019,0.847466258907,0.945184357423,1.44405449143,1.74594175858,2.11354501362,3.06049344656,3.2110051862,2.63472028263
Zambia,ZMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000207900598962,0.000299166089003,0.000451746721048,0.000835282402096,0.00223720653443,0.00217959477323,0.0198529708838,0.0330315897609,0.0457832267373,0.0834461920599,0.0776803484304,0.120399337059,0.106564081716,0.0924914572477,0.13661538691,0.150712608389
Zimbabwe,ZWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00612548277901,0.0225220913475,0.0503901846296,0.0706449759463,0.0801300396071,0.0801615301987,0.119386255746,0.140800549685,0.36566296721,0.252351881299,0.254515059731,0.523924068498,0.734406961926,1.04274683932,1.08989690486
